fast_sodium_current | i_Na (picoA_per_picoF),membrane | V (millivolt)
-3.25494e-06,-86.3756
-3.25494e-06,-86.3756
-3.25495e-06,-86.3756
-3.25495e-06,-86.3756
-3.25496e-06,-86.3756
-3.25496e-06,-86.3756
-3.25496e-06,-86.3756
-3.25497e-06,-86.3756
-3.25497e-06,-86.3756
-3.25498e-06,-86.3756
-3.25498e-06,-86.3756
-3.25499e-06,-86.3756
-3.25499e-06,-86.3756
-3.25499e-06,-86.3756
-3.255e-06,-86.3756
-3.255e-06,-86.3756
-3.25501e-06,-86.3756
-3.25501e-06,-86.3756
-3.25501e-06,-86.3756
-3.25502e-06,-86.3756
-3.25502e-06,-86.3756
-3.25503e-06,-86.3756
-3.25503e-06,-86.3756
-3.25503e-06,-86.3756
-3.25504e-06,-86.3756
-3.25504e-06,-86.3756
-3.25505e-06,-86.3756
-3.25505e-06,-86.3756
-3.25505e-06,-86.3756
-3.25506e-06,-86.3756
-3.25506e-06,-86.3756
-3.25507e-06,-86.3756
-3.25507e-06,-86.3756
-3.25507e-06,-86.3756
-3.25508e-06,-86.3756
-3.25508e-06,-86.3756
-3.25509e-06,-86.3756
-3.25509e-06,-86.3756
-3.2551e-06,-86.3756
-3.2551e-06,-86.3756
-3.2551e-06,-86.3756
-3.25511e-06,-86.3756
-3.25511e-06,-86.3756
-3.25512e-06,-86.3756
-3.25512e-06,-86.3756
-3.25512e-06,-86.3757
-3.25513e-06,-86.3757
-3.25513e-06,-86.3757
-3.25514e-06,-86.3757
-3.25514e-06,-86.3757
-3.25514e-06,-86.3757
-3.25515e-06,-86.3757
-3.25515e-06,-86.3757
-3.25516e-06,-86.3757
-3.25516e-06,-86.3757
-3.25516e-06,-86.3757
-3.25517e-06,-86.3757
-3.25517e-06,-86.3757
-3.25518e-06,-86.3757
-3.25518e-06,-86.3757
-3.25518e-06,-86.3757
-3.25519e-06,-86.3757
-3.25519e-06,-86.3757
-3.2552e-06,-86.3757
-3.2552e-06,-86.3757
-3.2552e-06,-86.3757
-3.25521e-06,-86.3757
-3.25521e-06,-86.3757
-3.25522e-06,-86.3757
-3.25522e-06,-86.3757
-3.25522e-06,-86.3757
-3.25523e-06,-86.3757
-3.25523e-06,-86.3757
-3.25524e-06,-86.3757
-3.25524e-06,-86.3757
-3.25524e-06,-86.3757
-3.25525e-06,-86.3757
-3.25525e-06,-86.3757
-3.25526e-06,-86.3757
-3.25526e-06,-86.3757
-3.25527e-06,-86.3757
-3.25527e-06,-86.3757
-3.25527e-06,-86.3757
-3.25528e-06,-86.3757
-3.25528e-06,-86.3757
-3.25529e-06,-86.3757
-3.25529e-06,-86.3757
-3.25529e-06,-86.3757
-3.2553e-06,-86.3757
-3.2553e-06,-86.3757
-3.25531e-06,-86.3757
-3.25531e-06,-86.3757
-3.25531e-06,-86.3757
-3.25532e-06,-86.3757
-3.25532e-06,-86.3757
-3.25533e-06,-86.3758
-3.25533e-06,-86.3758
-3.25533e-06,-86.3758
-3.25534e-06,-86.3758
-3.25534e-06,-86.3758
-3.25535e-06,-86.3758
-3.25535e-06,-86.3758
-3.25535e-06,-86.3758
-3.25536e-06,-86.3758
-3.25536e-06,-86.3758
-3.25537e-06,-86.3758
-3.25537e-06,-86.3758
-3.25537e-06,-86.3758
-3.25538e-06,-86.3758
-3.25538e-06,-86.3758
-3.25539e-06,-86.3758
-3.25539e-06,-86.3758
-3.25539e-06,-86.3758
-3.2554e-06,-86.3758
-3.2554e-06,-86.3758
-3.25541e-06,-86.3758
-3.25541e-06,-86.3758
-3.25541e-06,-86.3758
-3.25542e-06,-86.3758
-3.25542e-06,-86.3758
-3.25543e-06,-86.3758
-3.25543e-06,-86.3758
-3.25543e-06,-86.3758
-3.25544e-06,-86.3758
-3.25544e-06,-86.3758
-3.25545e-06,-86.3758
-3.25545e-06,-86.3758
-3.25545e-06,-86.3758
-3.25546e-06,-86.3758
-3.25546e-06,-86.3758
-3.25547e-06,-86.3758
-3.25547e-06,-86.3758
-3.25547e-06,-86.3758
-3.25548e-06,-86.3758
-3.25548e-06,-86.3758
-3.25549e-06,-86.3758
-3.25549e-06,-86.3758
-3.25549e-06,-86.3758
-3.2555e-06,-86.3758
-3.2555e-06,-86.3758
-3.25551e-06,-86.3758
-3.25551e-06,-86.3758
-3.25551e-06,-86.3758
-3.25552e-06,-86.3758
-3.25552e-06,-86.3758
-3.25552e-06,-86.3759
-3.25553e-06,-86.3759
-3.25553e-06,-86.3759
-3.25554e-06,-86.3759
-3.25554e-06,-86.3759
-3.25554e-06,-86.3759
-3.25555e-06,-86.3759
-3.25555e-06,-86.3759
-3.25556e-06,-86.3759
-3.25556e-06,-86.3759
-3.25556e-06,-86.3759
-3.25557e-06,-86.3759
-3.25557e-06,-86.3759
-3.25558e-06,-86.3759
-3.25558e-06,-86.3759
-3.25558e-06,-86.3759
-3.25559e-06,-86.3759
-3.25559e-06,-86.3759
-3.2556e-06,-86.3759
-3.2556e-06,-86.3759
-3.2556e-06,-86.3759
-3.25561e-06,-86.3759
-3.25561e-06,-86.3759
-3.25562e-06,-86.3759
-3.25562e-06,-86.3759
-3.25562e-06,-86.3759
-3.25563e-06,-86.3759
-3.25563e-06,-86.3759
-3.25564e-06,-86.3759
-3.25564e-06,-86.3759
-3.25564e-06,-86.3759
-3.25565e-06,-86.3759
-3.25565e-06,-86.3759
-3.25566e-06,-86.3759
-3.25566e-06,-86.3759
-3.25566e-06,-86.3759
-3.25567e-06,-86.3759
-3.25567e-06,-86.3759
-3.25568e-06,-86.3759
-3.25568e-06,-86.3759
-3.25568e-06,-86.3759
-3.25569e-06,-86.3759
-3.25569e-06,-86.3759
-3.2557e-06,-86.3759
-3.2557e-06,-86.3759
-3.2557e-06,-86.3759
-3.25571e-06,-86.3759
-3.25571e-06,-86.3759
-3.25571e-06,-86.3759
-3.25572e-06,-86.3759
-3.25572e-06,-86.376
-3.25573e-06,-86.376
-3.25573e-06,-86.376
-3.25573e-06,-86.376
-3.25574e-06,-86.376
-3.25574e-06,-86.376
-3.25575e-06,-86.376
-3.25575e-06,-86.376
-3.25575e-06,-86.376
-3.25576e-06,-86.376
-3.25576e-06,-86.376
-3.25577e-06,-86.376
-3.25577e-06,-86.376
-3.25577e-06,-86.376
-3.25578e-06,-86.376
-3.25578e-06,-86.376
-3.25579e-06,-86.376
-3.25579e-06,-86.376
-3.25579e-06,-86.376
-3.2558e-06,-86.376
-3.2558e-06,-86.376
-3.25581e-06,-86.376
-3.25581e-06,-86.376
-3.25581e-06,-86.376
-3.25582e-06,-86.376
-3.25582e-06,-86.376
-3.25582e-06,-86.376
-3.25583e-06,-86.376
-3.25583e-06,-86.376
-3.25584e-06,-86.376
-3.25584e-06,-86.376
-3.25584e-06,-86.376
-3.25585e-06,-86.376
-3.25585e-06,-86.376
-3.25586e-06,-86.376
-3.25586e-06,-86.376
-3.25586e-06,-86.376
-3.25587e-06,-86.376
-3.25587e-06,-86.376
-3.25588e-06,-86.376
-3.25588e-06,-86.376
-3.25588e-06,-86.376
-3.25589e-06,-86.376
-3.25589e-06,-86.376
-3.25589e-06,-86.376
-3.2559e-06,-86.376
-3.2559e-06,-86.376
-3.25591e-06,-86.376
-3.25591e-06,-86.376
-3.25591e-06,-86.376
-3.25592e-06,-86.3761
-3.25592e-06,-86.3761
-3.25593e-06,-86.3761
-3.25593e-06,-86.3761
-3.25593e-06,-86.3761
-3.25594e-06,-86.3761
-3.25594e-06,-86.3761
-3.25595e-06,-86.3761
-3.25595e-06,-86.3761
-3.25595e-06,-86.3761
-3.25596e-06,-86.3761
-3.25596e-06,-86.3761
-3.25596e-06,-86.3761
-3.25597e-06,-86.3761
-3.25597e-06,-86.3761
-3.25598e-06,-86.3761
-3.25598e-06,-86.3761
-3.25598e-06,-86.3761
-3.25599e-06,-86.3761
-3.25599e-06,-86.3761
-3.256e-06,-86.3761
-3.256e-06,-86.3761
-3.256e-06,-86.3761
-3.25601e-06,-86.3761
-3.25601e-06,-86.3761
-3.25602e-06,-86.3761
-3.25602e-06,-86.3761
-3.25602e-06,-86.3761
-3.25603e-06,-86.3761
-3.25603e-06,-86.3761
-3.25603e-06,-86.3761
-3.25604e-06,-86.3761
-3.25604e-06,-86.3761
-3.25605e-06,-86.3761
-3.25605e-06,-86.3761
-3.25605e-06,-86.3761
-3.25606e-06,-86.3761
-3.25606e-06,-86.3761
-3.25607e-06,-86.3761
-3.25607e-06,-86.3761
-3.25607e-06,-86.3761
-3.25608e-06,-86.3761
-3.25608e-06,-86.3761
-3.25608e-06,-86.3761
-3.25609e-06,-86.3761
-3.25609e-06,-86.3761
-3.2561e-06,-86.3761
-3.2561e-06,-86.3761
-3.2561e-06,-86.3761
-3.25611e-06,-86.3761
-3.25611e-06,-86.3762
-3.25612e-06,-86.3762
-3.25612e-06,-86.3762
-3.25612e-06,-86.3762
-3.25613e-06,-86.3762
-3.25613e-06,-86.3762
-3.25614e-06,-86.3762
-3.25614e-06,-86.3762
-3.25614e-06,-86.3762
-3.25615e-06,-86.3762
-3.25615e-06,-86.3762
-3.25615e-06,-86.3762
-3.25616e-06,-86.3762
-3.25616e-06,-86.3762
-3.25617e-06,-86.3762
-3.25617e-06,-86.3762
-3.25617e-06,-86.3762
-3.25618e-06,-86.3762
-3.25618e-06,-86.3762
-3.25618e-06,-86.3762
-3.25619e-06,-86.3762
-3.25619e-06,-86.3762
-3.2562e-06,-86.3762
-3.2562e-06,-86.3762
-3.2562e-06,-86.3762
-3.25621e-06,-86.3762
-3.25621e-06,-86.3762
-3.25622e-06,-86.3762
-3.25622e-06,-86.3762
-3.25622e-06,-86.3762
-3.25623e-06,-86.3762
-3.25623e-06,-86.3762
-3.25623e-06,-86.3762
-3.25624e-06,-86.3762
-3.25624e-06,-86.3762
-3.25625e-06,-86.3762
-3.25625e-06,-86.3762
-3.25625e-06,-86.3762
-3.25626e-06,-86.3762
-3.25626e-06,-86.3762
-3.25627e-06,-86.3762
-3.25627e-06,-86.3762
-3.25627e-06,-86.3762
-3.25628e-06,-86.3762
-3.25628e-06,-86.3762
-3.25628e-06,-86.3762
-3.25629e-06,-86.3762
-3.25629e-06,-86.3762
-3.2563e-06,-86.3762
-3.2563e-06,-86.3762
-3.2563e-06,-86.3762
-3.25631e-06,-86.3763
-3.25631e-06,-86.3763
-3.25632e-06,-86.3763
-3.25632e-06,-86.3763
-3.25632e-06,-86.3763
-3.25633e-06,-86.3763
-3.25633e-06,-86.3763
-3.25633e-06,-86.3763
-3.25634e-06,-86.3763
-3.25634e-06,-86.3763
-3.25635e-06,-86.3763
-3.25635e-06,-86.3763
-3.25635e-06,-86.3763
-3.25636e-06,-86.3763
-3.25636e-06,-86.3763
-3.25636e-06,-86.3763
-3.25637e-06,-86.3763
-3.25637e-06,-86.3763
-3.25638e-06,-86.3763
-3.25638e-06,-86.3763
-3.25638e-06,-86.3763
-3.25639e-06,-86.3763
-3.25639e-06,-86.3763
-3.25639e-06,-86.3763
-3.2564e-06,-86.3763
-3.2564e-06,-86.3763
-3.25641e-06,-86.3763
-3.25641e-06,-86.3763
-3.25641e-06,-86.3763
-3.25642e-06,-86.3763
-3.25642e-06,-86.3763
-3.25643e-06,-86.3763
-3.25643e-06,-86.3763
-3.25643e-06,-86.3763
-3.25644e-06,-86.3763
-3.25644e-06,-86.3763
-3.25644e-06,-86.3763
-3.25645e-06,-86.3763
-3.25645e-06,-86.3763
-3.25646e-06,-86.3763
-3.25646e-06,-86.3763
-3.25646e-06,-86.3763
-3.25647e-06,-86.3763
-3.25647e-06,-86.3763
-3.25647e-06,-86.3763
-3.25648e-06,-86.3763
-3.25648e-06,-86.3763
-3.25649e-06,-86.3763
-3.25649e-06,-86.3763
-3.25649e-06,-86.3763
-3.2565e-06,-86.3763
-3.2565e-06,-86.3764
-3.2565e-06,-86.3764
-3.25651e-06,-86.3764
-3.25651e-06,-86.3764
-3.25652e-06,-86.3764
-3.25652e-06,-86.3764
-3.25652e-06,-86.3764
-3.25653e-06,-86.3764
-3.25653e-06,-86.3764
-3.25653e-06,-86.3764
-3.25654e-06,-86.3764
-3.25654e-06,-86.3764
-3.25655e-06,-86.3764
-3.25655e-06,-86.3764
-3.25655e-06,-86.3764
-3.25656e-06,-86.3764
-3.25656e-06,-86.3764
-3.25656e-06,-86.3764
-3.25657e-06,-86.3764
-3.25657e-06,-86.3764
-3.25658e-06,-86.3764
-3.25658e-06,-86.3764
-3.25658e-06,-86.3764
-3.25659e-06,-86.3764
-3.25659e-06,-86.3764
-3.25659e-06,-86.3764
-3.2566e-06,-86.3764
-3.2566e-06,-86.3764
-3.25661e-06,-86.3764
-3.25661e-06,-86.3764
-3.25661e-06,-86.3764
-3.25662e-06,-86.3764
-3.25662e-06,-86.3764
-3.25662e-06,-86.3764
-3.25663e-06,-86.3764
-3.25663e-06,-86.3764
-3.25664e-06,-86.3764
-3.25664e-06,-86.3764
-3.25664e-06,-86.3764
-3.25665e-06,-86.3764
-3.25665e-06,-86.3764
-3.25665e-06,-86.3764
-3.25666e-06,-86.3764
-3.25666e-06,-86.3764
-3.25667e-06,-86.3764
-3.25667e-06,-86.3764
-3.25667e-06,-86.3764
-3.25668e-06,-86.3764
-3.25668e-06,-86.3764
-3.25668e-06,-86.3764
-3.25669e-06,-86.3764
-3.25669e-06,-86.3765
-3.2567e-06,-86.3765
-3.2567e-06,-86.3765
-3.2567e-06,-86.3765
-3.25671e-06,-86.3765
-3.25671e-06,-86.3765
-3.25671e-06,-86.3765
-3.25672e-06,-86.3765
-3.25672e-06,-86.3765
-3.25673e-06,-86.3765
-3.25673e-06,-86.3765
-3.25673e-06,-86.3765
-3.25674e-06,-86.3765
-3.25674e-06,-86.3765
-3.25674e-06,-86.3765
-3.25675e-06,-86.3765
-3.25675e-06,-86.3765
-3.25676e-06,-86.3765
-3.25676e-06,-86.3765
-3.25676e-06,-86.3765
-3.25677e-06,-86.3765
-3.25677e-06,-86.3765
-3.25677e-06,-86.3765
-3.25678e-06,-86.3765
-3.25678e-06,-86.3765
-3.25679e-06,-86.3765
-3.25679e-06,-86.3765
-3.25679e-06,-86.3765
-3.2568e-06,-86.3765
-3.2568e-06,-86.3765
-3.2568e-06,-86.3765
-3.25681e-06,-86.3765
-3.25681e-06,-86.3765
-3.25682e-06,-86.3765
-3.25682e-06,-86.3765
-3.25682e-06,-86.3765
-3.25683e-06,-86.3765
-3.25683e-06,-86.3765
-3.25683e-06,-86.3765
-3.25684e-06,-86.3765
-3.25684e-06,-86.3765
-3.25684e-06,-86.3765
-3.25685e-06,-86.3765
-3.25685e-06,-86.3765
-3.25686e-06,-86.3765
-3.25686e-06,-86.3765
-3.25686e-06,-86.3765
-3.25687e-06,-86.3765
-3.25687e-06,-86.3765
-3.25687e-06,-86.3765
-3.25688e-06,-86.3765
-3.25688e-06,-86.3766
-3.25689e-06,-86.3766
-3.25689e-06,-86.3766
-3.25689e-06,-86.3766
-3.2569e-06,-86.3766
-3.2569e-06,-86.3766
-3.2569e-06,-86.3766
-3.25691e-06,-86.3766
-3.25691e-06,-86.3766
-3.25691e-06,-86.3766
-3.25692e-06,-86.3766
-3.25692e-06,-86.3766
-3.25693e-06,-86.3766
-3.25693e-06,-86.3766
-3.25693e-06,-86.3766
-3.25694e-06,-86.3766
-3.25694e-06,-86.3766
-3.25694e-06,-86.3766
-3.25695e-06,-86.3766
-3.25695e-06,-86.3766
-3.25696e-06,-86.3766
-3.25696e-06,-86.3766
-3.25696e-06,-86.3766
-3.25697e-06,-86.3766
-3.25697e-06,-86.3766
-3.25697e-06,-86.3766
-3.25698e-06,-86.3766
-3.25698e-06,-86.3766
-3.25698e-06,-86.3766
-3.25699e-06,-86.3766
-3.25699e-06,-86.3766
-3.257e-06,-86.3766
-3.257e-06,-86.3766
-3.257e-06,-86.3766
-3.25701e-06,-86.3766
-3.25701e-06,-86.3766
-3.25701e-06,-86.3766
-3.25702e-06,-86.3766
-3.25702e-06,-86.3766
-3.25703e-06,-86.3766
-3.25703e-06,-86.3766
-3.25703e-06,-86.3766
-3.25704e-06,-86.3766
-3.25704e-06,-86.3766
-3.25704e-06,-86.3766
-3.25705e-06,-86.3766
-3.25705e-06,-86.3766
-3.25705e-06,-86.3766
-3.25706e-06,-86.3766
-3.25706e-06,-86.3766
-3.25707e-06,-86.3766
-3.25707e-06,-86.3767
-3.25707e-06,-86.3767
-3.25708e-06,-86.3767
-3.25708e-06,-86.3767
-3.25708e-06,-86.3767
-3.25709e-06,-86.3767
-3.25709e-06,-86.3767
-3.25709e-06,-86.3767
-3.2571e-06,-86.3767
-3.2571e-06,-86.3767
-3.25711e-06,-86.3767
-3.25711e-06,-86.3767
-3.25711e-06,-86.3767
-3.25712e-06,-86.3767
-3.25712e-06,-86.3767
-3.25712e-06,-86.3767
-3.25713e-06,-86.3767
-3.25713e-06,-86.3767
-3.25713e-06,-86.3767
-3.25714e-06,-86.3767
-3.25714e-06,-86.3767
-3.25715e-06,-86.3767
-3.25715e-06,-86.3767
-3.25715e-06,-86.3767
-3.25716e-06,-86.3767
-3.25716e-06,-86.3767
-3.25716e-06,-86.3767
-3.25717e-06,-86.3767
-3.25717e-06,-86.3767
-3.25717e-06,-86.3767
-3.25718e-06,-86.3767
-3.25718e-06,-86.3767
-3.25719e-06,-86.3767
-3.25719e-06,-86.3767
-3.25719e-06,-86.3767
-3.2572e-06,-86.3767
-3.2572e-06,-86.3767
-3.2572e-06,-86.3767
-3.25721e-06,-86.3767
-3.25721e-06,-86.3767
-3.25721e-06,-86.3767
-3.25722e-06,-86.3767
-3.25722e-06,-86.3767
-3.25723e-06,-86.3767
-3.25723e-06,-86.3767
-3.25723e-06,-86.3767
-3.25724e-06,-86.3767
-3.25724e-06,-86.3767
-3.25724e-06,-86.3767
-3.25725e-06,-86.3767
-3.25725e-06,-86.3767
-3.25725e-06,-86.3767
-3.25726e-06,-86.3768
-3.25726e-06,-86.3768
-3.25727e-06,-86.3768
-3.25727e-06,-86.3768
-3.25727e-06,-86.3768
-3.25728e-06,-86.3768
-3.25728e-06,-86.3768
-3.25728e-06,-86.3768
-3.25729e-06,-86.3768
-3.25729e-06,-86.3768
-3.25729e-06,-86.3768
-3.2573e-06,-86.3768
-3.2573e-06,-86.3768
-3.25731e-06,-86.3768
-3.25731e-06,-86.3768
-3.25731e-06,-86.3768
-3.25732e-06,-86.3768
-3.25732e-06,-86.3768
-3.25732e-06,-86.3768
-3.25733e-06,-86.3768
-3.25733e-06,-86.3768
-3.25733e-06,-86.3768
-3.25734e-06,-86.3768
-3.25734e-06,-86.3768
-3.25734e-06,-86.3768
-3.25735e-06,-86.3768
-3.25735e-06,-86.3768
-3.25736e-06,-86.3768
-3.25736e-06,-86.3768
-3.25736e-06,-86.3768
-3.25737e-06,-86.3768
-3.25737e-06,-86.3768
-3.25737e-06,-86.3768
-3.25738e-06,-86.3768
-3.25738e-06,-86.3768
-3.25738e-06,-86.3768
-3.25739e-06,-86.3768
-3.25739e-06,-86.3768
-3.2574e-06,-86.3768
-3.2574e-06,-86.3768
-3.2574e-06,-86.3768
-3.25741e-06,-86.3768
-3.25741e-06,-86.3768
-3.25741e-06,-86.3768
-3.25742e-06,-86.3768
-3.25742e-06,-86.3768
-3.25742e-06,-86.3768
-3.25743e-06,-86.3768
-3.25743e-06,-86.3768
-3.25743e-06,-86.3768
-3.25744e-06,-86.3768
-3.25744e-06,-86.3768
-3.25745e-06,-86.3769
-3.25745e-06,-86.3769
-3.25745e-06,-86.3769
-3.25746e-06,-86.3769
-3.25746e-06,-86.3769
-3.25746e-06,-86.3769
-3.25747e-06,-86.3769
-3.25747e-06,-86.3769
-3.25747e-06,-86.3769
-3.25748e-06,-86.3769
-3.25748e-06,-86.3769
-3.25748e-06,-86.3769
-3.25749e-06,-86.3769
-3.25749e-06,-86.3769
-3.2575e-06,-86.3769
-3.2575e-06,-86.3769
-3.2575e-06,-86.3769
-3.25751e-06,-86.3769
-3.25751e-06,-86.3769
-3.25751e-06,-86.3769
-3.25752e-06,-86.3769
-3.25752e-06,-86.3769
-3.25752e-06,-86.3769
-3.25753e-06,-86.3769
-3.25753e-06,-86.3769
-3.25753e-06,-86.3769
-3.25754e-06,-86.3769
-3.25754e-06,-86.3769
-3.25755e-06,-86.3769
-3.25755e-06,-86.3769
-3.25755e-06,-86.3769
-3.25756e-06,-86.3769
-3.25756e-06,-86.3769
-3.25756e-06,-86.3769
-3.25757e-06,-86.3769
-3.25757e-06,-86.3769
-3.25757e-06,-86.3769
-3.25758e-06,-86.3769
-3.25758e-06,-86.3769
-3.25758e-06,-86.3769
-3.25759e-06,-86.3769
-3.25759e-06,-86.3769
-3.25759e-06,-86.3769
-3.2576e-06,-86.3769
-3.2576e-06,-86.3769
-3.25761e-06,-86.3769
-3.25761e-06,-86.3769
-3.25761e-06,-86.3769
-3.25762e-06,-86.3769
-3.25762e-06,-86.3769
-3.25762e-06,-86.3769
-3.25763e-06,-86.3769
-3.25763e-06,-86.377
-3.25763e-06,-86.377
-3.25764e-06,-86.377
-3.25764e-06,-86.377
-3.25764e-06,-86.377
-3.25765e-06,-86.377
-3.25765e-06,-86.377
-3.25765e-06,-86.377
-3.25766e-06,-86.377
-3.25766e-06,-86.377
-3.25767e-06,-86.377
-3.25767e-06,-86.377
-3.25767e-06,-86.377
-3.25768e-06,-86.377
-3.25768e-06,-86.377
-3.25768e-06,-86.377
-3.25769e-06,-86.377
-3.25769e-06,-86.377
-3.25769e-06,-86.377
-3.2577e-06,-86.377
-3.2577e-06,-86.377
-3.2577e-06,-86.377
-3.25771e-06,-86.377
-3.25771e-06,-86.377
-3.25771e-06,-86.377
-3.25772e-06,-86.377
-3.25772e-06,-86.377
-3.25773e-06,-86.377
-3.25773e-06,-86.377
-3.25773e-06,-86.377
-3.25774e-06,-86.377
-3.25774e-06,-86.377
-3.25774e-06,-86.377
-3.25775e-06,-86.377
-3.25775e-06,-86.377
-3.25775e-06,-86.377
-3.25776e-06,-86.377
-3.25776e-06,-86.377
-3.25776e-06,-86.377
-3.25777e-06,-86.377
-3.25777e-06,-86.377
-3.25777e-06,-86.377
-3.25778e-06,-86.377
-3.25778e-06,-86.377
-3.25779e-06,-86.377
-3.25779e-06,-86.377
-3.25779e-06,-86.377
-3.2578e-06,-86.377
-3.2578e-06,-86.377
-3.2578e-06,-86.377
-3.25781e-06,-86.377
-3.25781e-06,-86.377
-3.25781e-06,-86.3771
-3.25782e-06,-86.3771
-3.25782e-06,-86.3771
-3.25782e-06,-86.3771
-3.25783e-06,-86.3771
-3.25783e-06,-86.3771
-3.25783e-06,-86.3771
-3.25784e-06,-86.3771
-3.25784e-06,-86.3771
-3.25784e-06,-86.3771
-3.25785e-06,-86.3771
-3.25785e-06,-86.3771
-3.25786e-06,-86.3771
-3.25786e-06,-86.3771
-3.25786e-06,-86.3771
-3.25787e-06,-86.3771
-3.25787e-06,-86.3771
-3.25787e-06,-86.3771
-3.25788e-06,-86.3771
-3.25788e-06,-86.3771
-3.25788e-06,-86.3771
-3.25789e-06,-86.3771
-3.25789e-06,-86.3771
-3.25789e-06,-86.3771
-3.2579e-06,-86.3771
-3.2579e-06,-86.3771
-3.2579e-06,-86.3771
-3.25791e-06,-86.3771
-3.25791e-06,-86.3771
-3.25791e-06,-86.3771
-3.25792e-06,-86.3771
-3.25792e-06,-86.3771
-3.25792e-06,-86.3771
-3.25793e-06,-86.3771
-3.25793e-06,-86.3771
-3.25794e-06,-86.3771
-3.25794e-06,-86.3771
-3.25794e-06,-86.3771
-3.25795e-06,-86.3771
-3.25795e-06,-86.3771
-3.25795e-06,-86.3771
-3.25796e-06,-86.3771
-3.25796e-06,-86.3771
-3.25796e-06,-86.3771
-3.25797e-06,-86.3771
-3.25797e-06,-86.3771
-3.25797e-06,-86.3771
-3.25798e-06,-86.3771
-3.25798e-06,-86.3771
-3.25798e-06,-86.3771
-3.25799e-06,-86.3771
-3.25799e-06,-86.3771
-3.25799e-06,-86.3771
-3.258e-06,-86.3772
-3.258e-06,-86.3772
-3.258e-06,-86.3772
-3.25801e-06,-86.3772
-3.25801e-06,-86.3772
-3.25801e-06,-86.3772
-3.25802e-06,-86.3772
-3.25802e-06,-86.3772
-3.25803e-06,-86.3772
-3.25803e-06,-86.3772
-3.25803e-06,-86.3772
-3.25804e-06,-86.3772
-3.25804e-06,-86.3772
-3.25804e-06,-86.3772
-3.25805e-06,-86.3772
-3.25805e-06,-86.3772
-3.25805e-06,-86.3772
-3.25806e-06,-86.3772
-3.25806e-06,-86.3772
-3.25806e-06,-86.3772
-3.25807e-06,-86.3772
-3.25807e-06,-86.3772
-3.25807e-06,-86.3772
-3.25808e-06,-86.3772
-3.25808e-06,-86.3772
-3.25808e-06,-86.3772
-3.25809e-06,-86.3772
-3.25809e-06,-86.3772
-3.25809e-06,-86.3772
-3.2581e-06,-86.3772
-3.2581e-06,-86.3772
-3.2581e-06,-86.3772
-3.25811e-06,-86.3772
-3.25811e-06,-86.3772
-3.25811e-06,-86.3772
-3.25812e-06,-86.3772
-3.25812e-06,-86.3772
-3.25813e-06,-86.3772
-3.25813e-06,-86.3772
-3.25813e-06,-86.3772
-3.25814e-06,-86.3772
-3.25814e-06,-86.3772
-3.25814e-06,-86.3772
-3.25815e-06,-86.3772
-3.25815e-06,-86.3772
-3.25815e-06,-86.3772
-3.25816e-06,-86.3772
-3.25816e-06,-86.3772
-3.25816e-06,-86.3772
-3.25817e-06,-86.3772
-3.25817e-06,-86.3772
-3.25817e-06,-86.3772
-3.25818e-06,-86.3773
-3.25818e-06,-86.3773
-3.25818e-06,-86.3773
-3.25819e-06,-86.3773
-3.25819e-06,-86.3773
-3.25819e-06,-86.3773
-3.2582e-06,-86.3773
-3.2582e-06,-86.3773
-3.2582e-06,-86.3773
-3.25821e-06,-86.3773
-3.25821e-06,-86.3773
-3.25821e-06,-86.3773
-3.25822e-06,-86.3773
-3.25822e-06,-86.3773
-3.25822e-06,-86.3773
-3.25823e-06,-86.3773
-3.25823e-06,-86.3773
-3.25823e-06,-86.3773
-3.25824e-06,-86.3773
-3.25824e-06,-86.3773
-3.25824e-06,-86.3773
-3.25825e-06,-86.3773
-3.25825e-06,-86.3773
-3.25826e-06,-86.3773
-3.25826e-06,-86.3773
-3.25826e-06,-86.3773
-3.25827e-06,-86.3773
-3.25827e-06,-86.3773
-3.25827e-06,-86.3773
-3.25828e-06,-86.3773
-3.25828e-06,-86.3773
-3.25828e-06,-86.3773
-3.25829e-06,-86.3773
-3.25829e-06,-86.3773
-3.25829e-06,-86.3773
-3.2583e-06,-86.3773
-3.2583e-06,-86.3773
-3.2583e-06,-86.3773
-3.25831e-06,-86.3773
-3.25831e-06,-86.3773
-3.25831e-06,-86.3773
-3.25832e-06,-86.3773
-3.25832e-06,-86.3773
-3.25832e-06,-86.3773
-3.25833e-06,-86.3773
-3.25833e-06,-86.3773
-3.25833e-06,-86.3773
-3.25834e-06,-86.3773
-3.25834e-06,-86.3773
-3.25834e-06,-86.3773
-3.25835e-06,-86.3773
-3.25835e-06,-86.3773
-3.25835e-06,-86.3773
-3.25836e-06,-86.3774
-3.25836e-06,-86.3774
-3.25836e-06,-86.3774
-3.25837e-06,-86.3774
-3.25837e-06,-86.3774
-3.25837e-06,-86.3774
-3.25838e-06,-86.3774
-3.25838e-06,-86.3774
-3.25838e-06,-86.3774
-3.25839e-06,-86.3774
-3.25839e-06,-86.3774
-3.25839e-06,-86.3774
-3.2584e-06,-86.3774
-3.2584e-06,-86.3774
-3.2584e-06,-86.3774
-3.25841e-06,-86.3774
-3.25841e-06,-86.3774
-3.25841e-06,-86.3774
-3.25842e-06,-86.3774
-3.25842e-06,-86.3774
-3.25842e-06,-86.3774
-3.25843e-06,-86.3774
