environment | time (second),Concentrations | C_ext_H (mM),Concentrations | C_ext_Na (mM),Concentrations | C_ext_Na' (mM/second),Concentrations | C_ext_NH4 (mM),Concentrations | C_int_H (mM),Concentrations | C_int_Na (mM),Concentrations | C_int_NH4 (mM),NHE3 | alpha_ext_Na (dimensionless),NHE3 | alpha_int_Na (dimensionless),NHE3 | beta_ext_H (dimensionless),NHE3 | beta_int_H (dimensionless),NHE3 | gamma_ext_NH4 (dimensionless),NHE3 | gamma_int_NH4 (dimensionless),NHE3 | J_NHE3_H (nmol_per_s_per_cm2),NHE3 | J_NHE3_Na (nmol_per_s_per_cm2),NHE3 | J_NHE3_NH4 (nmol_per_s_per_cm2),NHE3 | sum_NHE3 (nmol_per_s_per_cm2),NHE3 | XTxP_NHE3_H (nmol_per_s_per_cm2),NHE3 | XTxP_NHE3_Na (nmol_per_s_per_cm2),NHE3 | XTxP_NHE3_NH4 (nmol_per_s_per_cm2),NHE3_Parameters | K_NHE3_H (mM),NHE3_Parameters | K_NHE3_Na (mM),NHE3_Parameters | K_NHE3_NH4 (mM),NHE3_Parameters | XTxP0_NHE3_H (nmol_per_s_per_cm2),NHE3_Parameters | XTxP0_NHE3_Na (nmol_per_s_per_cm2),NHE3_Parameters | XTxP0_NHE3_NH4 (nmol_per_s_per_cm2),,,,,,NHE3 | C_ext_Na (mM),NHE3 | C_int_Na (mM)
0.296,0.0495,142.96,10,0.2,0.001,19.6,0.23,4.76533,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.54E-05,-8.50E-07,21.1917,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,142.96,19.6
0.297,0.0495,142.97,10,0.2,0.001,19.6,0.23,4.76567,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.54E-05,-8.50E-07,21.1918,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,142.97,19.6
0.298,0.0495,142.98,10,0.2,0.001,19.6,0.23,4.766,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.54E-05,-8.50E-07,21.1918,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,142.98,19.6
0.299,0.0495,142.99,10,0.2,0.001,19.6,0.23,4.76633,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.54E-05,-8.50E-07,21.1918,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,142.99,19.6
0.3,0.0495,143,10,0.2,0.001,19.6,0.23,4.76667,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.54E-05,-8.50E-07,21.1918,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143,19.6
0.301,0.0495,143.01,10,0.2,0.001,19.6,0.23,4.767,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.54E-05,-8.50E-07,21.1918,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.01,19.6
0.302,0.0495,143.02,10,0.2,0.001,19.6,0.23,4.76733,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.54E-05,-8.50E-07,21.1919,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.02,19.6
0.303,0.0495,143.03,10,0.2,0.001,19.6,0.23,4.76767,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.54E-05,-8.50E-07,21.1919,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.03,19.6
0.304,0.0495,143.04,10,0.2,0.001,19.6,0.23,4.768,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.54E-05,-8.50E-07,21.1919,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.04,19.6
0.305,0.0495,143.05,10,0.2,0.001,19.6,0.23,4.76833,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.54E-05,-8.50E-07,21.1919,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.05,19.6
0.306,0.0495,143.06,10,0.2,0.001,19.6,0.23,4.76867,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.54E-05,-8.50E-07,21.192,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.06,19.6
0.307,0.0495,143.07,10,0.2,0.001,19.6,0.23,4.769,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.54E-05,-8.50E-07,21.192,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.07,19.6
0.308,0.0495,143.08,10,0.2,0.001,19.6,0.23,4.76933,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.54E-05,-8.50E-07,21.192,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.08,19.6
0.309,0.0495,143.09,10,0.2,0.001,19.6,0.23,4.76967,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.54E-05,-8.50E-07,21.192,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.09,19.6
0.31,0.0495,143.1,10,0.2,0.001,19.6,0.23,4.77,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.54E-05,-8.50E-07,21.192,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.1,19.6
0.311,0.0495,143.11,10,0.2,0.001,19.6,0.23,4.77033,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.54E-05,-8.50E-07,21.1921,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.11,19.6
0.312,0.0495,143.12,10,0.2,0.001,19.6,0.23,4.77067,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.54E-05,-8.50E-07,21.1921,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.12,19.6
0.313,0.0495,143.13,10,0.2,0.001,19.6,0.23,4.771,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.54E-05,-8.50E-07,21.1921,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.13,19.6
0.314,0.0495,143.14,10,0.2,0.001,19.6,0.23,4.77133,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.54E-05,-8.50E-07,21.1921,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.14,19.6
0.315,0.0495,143.15,10,0.2,0.001,19.6,0.23,4.77167,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.54E-05,-8.50E-07,21.1921,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.15,19.6
0.316,0.0495,143.16,10,0.2,0.001,19.6,0.23,4.772,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.54E-05,-8.50E-07,21.1922,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.16,19.6
0.317,0.0495,143.17,10,0.2,0.001,19.6,0.23,4.77233,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.54E-05,-8.50E-07,21.1922,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.17,19.6
0.318,0.0495,143.18,10,0.2,0.001,19.6,0.23,4.77267,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.54E-05,-8.50E-07,21.1922,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.18,19.6
0.319,0.0495,143.19,10,0.2,0.001,19.6,0.23,4.773,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.54E-05,-8.50E-07,21.1922,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.19,19.6
0.32,0.0495,143.2,10,0.2,0.001,19.6,0.23,4.77333,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.54E-05,-8.50E-07,21.1923,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.2,19.6
0.321,0.0495,143.21,10,0.2,0.001,19.6,0.23,4.77367,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.54E-05,-8.50E-07,21.1923,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.21,19.6
0.322,0.0495,143.22,10,0.2,0.001,19.6,0.23,4.774,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.54E-05,-8.50E-07,21.1923,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.22,19.6
0.323,0.0495,143.23,10,0.2,0.001,19.6,0.23,4.77433,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.54E-05,-8.50E-07,21.1923,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.23,19.6
0.324,0.0495,143.24,10,0.2,0.001,19.6,0.23,4.77467,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.54E-05,-8.50E-07,21.1923,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.24,19.6
0.325,0.0495,143.25,10,0.2,0.001,19.6,0.23,4.775,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.54E-05,-8.50E-07,21.1924,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.25,19.6
0.326,0.0495,143.26,10,0.2,0.001,19.6,0.23,4.77533,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.54E-05,-8.50E-07,21.1924,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.26,19.6
0.327,0.0495,143.27,10,0.2,0.001,19.6,0.23,4.77567,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.54E-05,-8.50E-07,21.1924,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.27,19.6
0.328,0.0495,143.28,10,0.2,0.001,19.6,0.23,4.776,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.54E-05,-8.50E-07,21.1924,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.28,19.6
0.329,0.0495,143.29,10,0.2,0.001,19.6,0.23,4.77633,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.54E-05,-8.50E-07,21.1925,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.29,19.6
0.33,0.0495,143.3,10,0.2,0.001,19.6,0.23,4.77667,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.54E-05,-8.50E-07,21.1925,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.3,19.6
0.331,0.0495,143.31,10,0.2,0.001,19.6,0.23,4.777,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.54E-05,-8.50E-07,21.1925,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.31,19.6
0.332,0.0495,143.32,10,0.2,0.001,19.6,0.23,4.77733,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.54E-05,-8.50E-07,21.1925,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.32,19.6
0.333,0.0495,143.33,10,0.2,0.001,19.6,0.23,4.77767,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.54E-05,-8.50E-07,21.1925,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.33,19.6
0.334,0.0495,143.34,10,0.2,0.001,19.6,0.23,4.778,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.54E-05,-8.50E-07,21.1926,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.34,19.6
0.335,0.0495,143.35,10,0.2,0.001,19.6,0.23,4.77833,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.54E-05,-8.50E-07,21.1926,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.35,19.6
0.336,0.0495,143.36,10,0.2,0.001,19.6,0.23,4.77867,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.54E-05,-8.50E-07,21.1926,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.36,19.6
0.337,0.0495,143.37,10,0.2,0.001,19.6,0.23,4.779,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.54E-05,-8.50E-07,21.1926,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.37,19.6
0.338,0.0495,143.38,10,0.2,0.001,19.6,0.23,4.77933,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.54E-05,-8.50E-07,21.1926,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.38,19.6
0.339,0.0495,143.39,10,0.2,0.001,19.6,0.23,4.77967,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.54E-05,-8.50E-07,21.1927,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.39,19.6
0.34,0.0495,143.4,10,0.2,0.001,19.6,0.23,4.78,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.54E-05,-8.50E-07,21.1927,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.4,19.6
0.341,0.0495,143.41,10,0.2,0.001,19.6,0.23,4.78033,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.54E-05,-8.50E-07,21.1927,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.41,19.6
0.342,0.0495,143.42,10,0.2,0.001,19.6,0.23,4.78067,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.54E-05,-8.50E-07,21.1927,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.42,19.6
0.343,0.0495,143.43,10,0.2,0.001,19.6,0.23,4.781,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.54E-05,-8.50E-07,21.1928,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.43,19.6
0.344,0.0495,143.44,10,0.2,0.001,19.6,0.23,4.78133,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.54E-05,-8.50E-07,21.1928,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.44,19.6
0.345,0.0495,143.45,10,0.2,0.001,19.6,0.23,4.78167,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.54E-05,-8.50E-07,21.1928,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.45,19.6
0.346,0.0495,143.46,10,0.2,0.001,19.6,0.23,4.782,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.54E-05,-8.50E-07,21.1928,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.46,19.6
0.347,0.0495,143.47,10,0.2,0.001,19.6,0.23,4.78233,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.54E-05,-8.50E-07,21.1928,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.47,19.6
0.348,0.0495,143.48,10,0.2,0.001,19.6,0.23,4.78267,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.54E-05,-8.50E-07,21.1929,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.48,19.6
0.349,0.0495,143.49,10,0.2,0.001,19.6,0.23,4.783,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.54E-05,-8.50E-07,21.1929,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.49,19.6
0.35,0.0495,143.5,10,0.2,0.001,19.6,0.23,4.78333,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.54E-05,-8.50E-07,21.1929,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.5,19.6
0.351,0.0495,143.51,10,0.2,0.001,19.6,0.23,4.78367,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.53E-05,-8.50E-07,21.1929,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.51,19.6
0.352,0.0495,143.52,10,0.2,0.001,19.6,0.23,4.784,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.53E-05,-8.50E-07,21.193,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.52,19.6
0.353,0.0495,143.53,10,0.2,0.001,19.6,0.23,4.78433,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.53E-05,-8.50E-07,21.193,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.53,19.6
0.354,0.0495,143.54,10,0.2,0.001,19.6,0.23,4.78467,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.53E-05,-8.50E-07,21.193,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.54,19.6
0.355,0.0495,143.55,10,0.2,0.001,19.6,0.23,4.785,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.53E-05,-8.50E-07,21.193,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.55,19.6
0.356,0.0495,143.56,10,0.2,0.001,19.6,0.23,4.78533,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.53E-05,-8.50E-07,21.193,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.56,19.6
0.357,0.0495,143.57,10,0.2,0.001,19.6,0.23,4.78567,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.53E-05,-8.50E-07,21.1931,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.57,19.6
0.358,0.0495,143.58,10,0.2,0.001,19.6,0.23,4.786,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.53E-05,-8.50E-07,21.1931,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.58,19.6
0.359,0.0495,143.59,10,0.2,0.001,19.6,0.23,4.78633,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.53E-05,-8.50E-07,21.1931,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.59,19.6
0.36,0.0495,143.6,10,0.2,0.001,19.6,0.23,4.78667,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.53E-05,-8.50E-07,21.1931,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.6,19.6
0.361,0.0495,143.61,10,0.2,0.001,19.6,0.23,4.787,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.53E-05,-8.50E-07,21.1931,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.61,19.6
0.362,0.0495,143.62,10,0.2,0.001,19.6,0.23,4.78733,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.53E-05,-8.50E-07,21.1932,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.62,19.6
0.363,0.0495,143.63,10,0.2,0.001,19.6,0.23,4.78767,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.53E-05,-8.50E-07,21.1932,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.63,19.6
0.364,0.0495,143.64,10,0.2,0.001,19.6,0.23,4.788,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.53E-05,-8.50E-07,21.1932,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.64,19.6
0.365,0.0495,143.65,10,0.2,0.001,19.6,0.23,4.78833,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.53E-05,-8.50E-07,21.1932,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.65,19.6
0.366,0.0495,143.66,10,0.2,0.001,19.6,0.23,4.78867,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.53E-05,-8.50E-07,21.1933,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.66,19.6
0.367,0.0495,143.67,10,0.2,0.001,19.6,0.23,4.789,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.53E-05,-8.50E-07,21.1933,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.67,19.6
0.368,0.0495,143.68,10,0.2,0.001,19.6,0.23,4.78933,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.53E-05,-8.50E-07,21.1933,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.68,19.6
0.369,0.0495,143.69,10,0.2,0.001,19.6,0.23,4.78967,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.53E-05,-8.50E-07,21.1933,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.69,19.6
0.37,0.0495,143.7,10,0.2,0.001,19.6,0.23,4.79,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.53E-05,-8.50E-07,21.1933,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.7,19.6
0.371,0.0495,143.71,10,0.2,0.001,19.6,0.23,4.79033,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.53E-05,-8.50E-07,21.1934,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.71,19.6
0.372,0.0495,143.72,10,0.2,0.001,19.6,0.23,4.79067,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.53E-05,-8.50E-07,21.1934,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.72,19.6
0.373,0.0495,143.73,10,0.2,0.001,19.6,0.23,4.791,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.53E-05,-8.50E-07,21.1934,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.73,19.6
0.374,0.0495,143.74,10,0.2,0.001,19.6,0.23,4.79133,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.53E-05,-8.50E-07,21.1934,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.74,19.6
0.375,0.0495,143.75,10,0.2,0.001,19.6,0.23,4.79167,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.53E-05,-8.50E-07,21.1935,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.75,19.6
0.376,0.0495,143.76,10,0.2,0.001,19.6,0.23,4.792,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.53E-05,-8.50E-07,21.1935,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.76,19.6
0.377,0.0495,143.77,10,0.2,0.001,19.6,0.23,4.79233,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.53E-05,-8.50E-07,21.1935,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.77,19.6
0.378,0.0495,143.78,10,0.2,0.001,19.6,0.23,4.79267,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.53E-05,-8.50E-07,21.1935,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.78,19.6
0.379,0.0495,143.79,10,0.2,0.001,19.6,0.23,4.793,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.53E-05,-8.50E-07,21.1935,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.79,19.6
0.38,0.0495,143.8,10,0.2,0.001,19.6,0.23,4.79333,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.53E-05,-8.50E-07,21.1936,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.8,19.6
0.381,0.0495,143.81,10,0.2,0.001,19.6,0.23,4.79367,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.53E-05,-8.50E-07,21.1936,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.81,19.6
0.382,0.0495,143.82,10,0.2,0.001,19.6,0.23,4.794,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.53E-05,-8.50E-07,21.1936,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.82,19.6
0.383,0.0495,143.83,10,0.2,0.001,19.6,0.23,4.79433,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.53E-05,-8.50E-07,21.1936,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.83,19.6
0.384,0.0495,143.84,10,0.2,0.001,19.6,0.23,4.79467,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.53E-05,-8.50E-07,21.1936,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.84,19.6
0.385,0.0495,143.85,10,0.2,0.001,19.6,0.23,4.795,0.653333,687.5,13.8889,0.00740741,0.00851852,5.62E-05,-5.53E-05,-8.50E-07,21.1937,0.000959041,0.0031968,0.0031968,7.20E-05,30,27,0.00048,0.0016,0.0016,,,,,,143.85,19.6
